sample_id,image_path
228328,D:\amazon ml\Copy of train\train\228328.jpg
140141,D:\amazon ml\Copy of train\train\140141.jpg
25539,D:\amazon ml\Copy of train\train\25539.jpg
33663,D:\amazon ml\Copy of train\train\33663.jpg
242502,D:\amazon ml\Copy of train\train\242502.jpg
223699,D:\amazon ml\Copy of train\train\223699.jpg
19205,D:\amazon ml\Copy of train\train\19205.jpg
49690,D:\amazon ml\Copy of train\train\49690.jpg
115621,D:\amazon ml\Copy of train\train\115621.jpg
57598,D:\amazon ml\Copy of train\train\57598.jpg
284908,D:\amazon ml\Copy of train\train\284908.jpg
177544,D:\amazon ml\Copy of train\train\177544.jpg
264135,D:\amazon ml\Copy of train\train\264135.jpg
102717,D:\amazon ml\Copy of train\train\102717.jpg
276798,D:\amazon ml\Copy of train\train\276798.jpg
224574,D:\amazon ml\Copy of train\train\224574.jpg
138061,D:\amazon ml\Copy of train\train\138061.jpg
249471,D:\amazon ml\Copy of train\train\249471.jpg
176842,D:\amazon ml\Copy of train\train\176842.jpg
280433,D:\amazon ml\Copy of train\train\280433.jpg
209692,D:\amazon ml\Copy of train\train\209692.jpg
62159,D:\amazon ml\Copy of train\train\62159.jpg
133845,D:\amazon ml\Copy of train\train\133845.jpg
59147,D:\amazon ml\Copy of train\train\59147.jpg
152844,D:\amazon ml\Copy of train\train\152844.jpg
75098,D:\amazon ml\Copy of train\train\75098.jpg
238859,D:\amazon ml\Copy of train\train\238859.jpg
197832,D:\amazon ml\Copy of train\train\197832.jpg
275776,D:\amazon ml\Copy of train\train\275776.jpg
248321,D:\amazon ml\Copy of train\train\248321.jpg
269879,D:\amazon ml\Copy of train\train\269879.jpg
284307,D:\amazon ml\Copy of train\train\284307.jpg
104166,D:\amazon ml\Copy of train\train\104166.jpg
281270,D:\amazon ml\Copy of train\train\281270.jpg
135131,D:\amazon ml\Copy of train\train\135131.jpg
209467,D:\amazon ml\Copy of train\train\209467.jpg
166261,D:\amazon ml\Copy of train\train\166261.jpg
245933,D:\amazon ml\Copy of train\train\245933.jpg
153721,D:\amazon ml\Copy of train\train\153721.jpg
3646,D:\amazon ml\Copy of train\train\3646.jpg
237417,D:\amazon ml\Copy of train\train\237417.jpg
215442,D:\amazon ml\Copy of train\train\215442.jpg
87977,D:\amazon ml\Copy of train\train\87977.jpg
120716,D:\amazon ml\Copy of train\train\120716.jpg
187180,D:\amazon ml\Copy of train\train\187180.jpg
63153,D:\amazon ml\Copy of train\train\63153.jpg
65977,D:\amazon ml\Copy of train\train\65977.jpg
191183,D:\amazon ml\Copy of train\train\191183.jpg
110351,D:\amazon ml\Copy of train\train\110351.jpg
119539,D:\amazon ml\Copy of train\train\119539.jpg
90844,D:\amazon ml\Copy of train\train\90844.jpg
251236,D:\amazon ml\Copy of train\train\251236.jpg
169149,D:\amazon ml\Copy of train\train\169149.jpg
223973,D:\amazon ml\Copy of train\train\223973.jpg
187548,D:\amazon ml\Copy of train\train\187548.jpg
159036,D:\amazon ml\Copy of train\train\159036.jpg
120251,D:\amazon ml\Copy of train\train\120251.jpg
106795,D:\amazon ml\Copy of train\train\106795.jpg
226169,D:\amazon ml\Copy of train\train\226169.jpg
239212,D:\amazon ml\Copy of train\train\239212.jpg
294434,D:\amazon ml\Copy of train\train\294434.jpg
217205,D:\amazon ml\Copy of train\train\217205.jpg
140300,D:\amazon ml\Copy of train\train\140300.jpg
211448,D:\amazon ml\Copy of train\train\211448.jpg
225829,D:\amazon ml\Copy of train\train\225829.jpg
227063,D:\amazon ml\Copy of train\train\227063.jpg
240532,D:\amazon ml\Copy of train\train\240532.jpg
116224,D:\amazon ml\Copy of train\train\116224.jpg
55619,D:\amazon ml\Copy of train\train\55619.jpg
62817,D:\amazon ml\Copy of train\train\62817.jpg
144132,D:\amazon ml\Copy of train\train\144132.jpg
53510,D:\amazon ml\Copy of train\train\53510.jpg
89636,D:\amazon ml\Copy of train\train\89636.jpg
107939,D:\amazon ml\Copy of train\train\107939.jpg
293615,D:\amazon ml\Copy of train\train\293615.jpg
201658,D:\amazon ml\Copy of train\train\201658.jpg
89586,D:\amazon ml\Copy of train\train\89586.jpg
112198,D:\amazon ml\Copy of train\train\112198.jpg
1582,D:\amazon ml\Copy of train\train\1582.jpg
133811,D:\amazon ml\Copy of train\train\133811.jpg
95283,D:\amazon ml\Copy of train\train\95283.jpg
23471,D:\amazon ml\Copy of train\train\23471.jpg
88736,D:\amazon ml\Copy of train\train\88736.jpg
118344,D:\amazon ml\Copy of train\train\118344.jpg
253964,D:\amazon ml\Copy of train\train\253964.jpg
86507,D:\amazon ml\Copy of train\train\86507.jpg
96407,D:\amazon ml\Copy of train\train\96407.jpg
273197,D:\amazon ml\Copy of train\train\273197.jpg
66453,D:\amazon ml\Copy of train\train\66453.jpg
115180,D:\amazon ml\Copy of train\train\115180.jpg
162621,D:\amazon ml\Copy of train\train\162621.jpg
110915,D:\amazon ml\Copy of train\train\110915.jpg
210108,D:\amazon ml\Copy of train\train\210108.jpg
74333,D:\amazon ml\Copy of train\train\74333.jpg
82603,D:\amazon ml\Copy of train\train\82603.jpg
199689,D:\amazon ml\Copy of train\train\199689.jpg
282438,D:\amazon ml\Copy of train\train\282438.jpg
33356,D:\amazon ml\Copy of train\train\33356.jpg
240258,D:\amazon ml\Copy of train\train\240258.jpg
295892,D:\amazon ml\Copy of train\train\295892.jpg
256664,D:\amazon ml\Copy of train\train\256664.jpg
157600,D:\amazon ml\Copy of train\train\157600.jpg
275769,D:\amazon ml\Copy of train\train\275769.jpg
222919,D:\amazon ml\Copy of train\train\222919.jpg
204416,D:\amazon ml\Copy of train\train\204416.jpg
161551,D:\amazon ml\Copy of train\train\161551.jpg
48298,D:\amazon ml\Copy of train\train\48298.jpg
75809,D:\amazon ml\Copy of train\train\75809.jpg
76741,D:\amazon ml\Copy of train\train\76741.jpg
2141,D:\amazon ml\Copy of train\train\2141.jpg
293335,D:\amazon ml\Copy of train\train\293335.jpg
5300,D:\amazon ml\Copy of train\train\5300.jpg
166037,D:\amazon ml\Copy of train\train\166037.jpg
172478,D:\amazon ml\Copy of train\train\172478.jpg
117858,D:\amazon ml\Copy of train\train\117858.jpg
45549,D:\amazon ml\Copy of train\train\45549.jpg
62256,D:\amazon ml\Copy of train\train\62256.jpg
100551,D:\amazon ml\Copy of train\train\100551.jpg
209153,D:\amazon ml\Copy of train\train\209153.jpg
218225,D:\amazon ml\Copy of train\train\218225.jpg
224632,D:\amazon ml\Copy of train\train\224632.jpg
149839,D:\amazon ml\Copy of train\train\149839.jpg
183237,D:\amazon ml\Copy of train\train\183237.jpg
217677,D:\amazon ml\Copy of train\train\217677.jpg
167013,D:\amazon ml\Copy of train\train\167013.jpg
161088,D:\amazon ml\Copy of train\train\161088.jpg
298660,D:\amazon ml\Copy of train\train\298660.jpg
20206,D:\amazon ml\Copy of train\train\20206.jpg
128292,D:\amazon ml\Copy of train\train\128292.jpg
39289,D:\amazon ml\Copy of train\train\39289.jpg
99516,D:\amazon ml\Copy of train\train\99516.jpg
161866,D:\amazon ml\Copy of train\train\161866.jpg
29163,D:\amazon ml\Copy of train\train\29163.jpg
137414,D:\amazon ml\Copy of train\train\137414.jpg
213579,D:\amazon ml\Copy of train\train\213579.jpg
284687,D:\amazon ml\Copy of train\train\284687.jpg
165009,D:\amazon ml\Copy of train\train\165009.jpg
239007,D:\amazon ml\Copy of train\train\239007.jpg
273898,D:\amazon ml\Copy of train\train\273898.jpg
19997,D:\amazon ml\Copy of train\train\19997.jpg
211178,D:\amazon ml\Copy of train\train\211178.jpg
297874,D:\amazon ml\Copy of train\train\297874.jpg
281461,D:\amazon ml\Copy of train\train\281461.jpg
59477,D:\amazon ml\Copy of train\train\59477.jpg
202090,D:\amazon ml\Copy of train\train\202090.jpg
240150,D:\amazon ml\Copy of train\train\240150.jpg
54331,D:\amazon ml\Copy of train\train\54331.jpg
222455,D:\amazon ml\Copy of train\train\222455.jpg
193891,D:\amazon ml\Copy of train\train\193891.jpg
45020,D:\amazon ml\Copy of train\train\45020.jpg
276612,D:\amazon ml\Copy of train\train\276612.jpg
91281,D:\amazon ml\Copy of train\train\91281.jpg
82963,D:\amazon ml\Copy of train\train\82963.jpg
45478,D:\amazon ml\Copy of train\train\45478.jpg
277681,D:\amazon ml\Copy of train\train\277681.jpg
96232,D:\amazon ml\Copy of train\train\96232.jpg
118460,D:\amazon ml\Copy of train\train\118460.jpg
130267,D:\amazon ml\Copy of train\train\130267.jpg
58366,D:\amazon ml\Copy of train\train\58366.jpg
179512,D:\amazon ml\Copy of train\train\179512.jpg
144165,D:\amazon ml\Copy of train\train\144165.jpg
37744,D:\amazon ml\Copy of train\train\37744.jpg
236036,D:\amazon ml\Copy of train\train\236036.jpg
47768,D:\amazon ml\Copy of train\train\47768.jpg
160843,D:\amazon ml\Copy of train\train\160843.jpg
117900,D:\amazon ml\Copy of train\train\117900.jpg
32266,D:\amazon ml\Copy of train\train\32266.jpg
219817,D:\amazon ml\Copy of train\train\219817.jpg
215068,D:\amazon ml\Copy of train\train\215068.jpg
221397,D:\amazon ml\Copy of train\train\221397.jpg
118293,D:\amazon ml\Copy of train\train\118293.jpg
273679,D:\amazon ml\Copy of train\train\273679.jpg
53015,D:\amazon ml\Copy of train\train\53015.jpg
276922,D:\amazon ml\Copy of train\train\276922.jpg
70754,D:\amazon ml\Copy of train\train\70754.jpg
155793,D:\amazon ml\Copy of train\train\155793.jpg
207029,D:\amazon ml\Copy of train\train\207029.jpg
59976,D:\amazon ml\Copy of train\train\59976.jpg
45358,D:\amazon ml\Copy of train\train\45358.jpg
226926,D:\amazon ml\Copy of train\train\226926.jpg
112405,D:\amazon ml\Copy of train\train\112405.jpg
298901,D:\amazon ml\Copy of train\train\298901.jpg
20390,D:\amazon ml\Copy of train\train\20390.jpg
185062,D:\amazon ml\Copy of train\train\185062.jpg
63274,D:\amazon ml\Copy of train\train\63274.jpg
54684,D:\amazon ml\Copy of train\train\54684.jpg
285161,D:\amazon ml\Copy of train\train\285161.jpg
200081,D:\amazon ml\Copy of train\train\200081.jpg
218915,D:\amazon ml\Copy of train\train\218915.jpg
218462,D:\amazon ml\Copy of train\train\218462.jpg
50355,D:\amazon ml\Copy of train\train\50355.jpg
231911,D:\amazon ml\Copy of train\train\231911.jpg
152128,D:\amazon ml\Copy of train\train\152128.jpg
203362,D:\amazon ml\Copy of train\train\203362.jpg
100564,D:\amazon ml\Copy of train\train\100564.jpg
134638,D:\amazon ml\Copy of train\train\134638.jpg
11033,D:\amazon ml\Copy of train\train\11033.jpg
215310,D:\amazon ml\Copy of train\train\215310.jpg
169732,D:\amazon ml\Copy of train\train\169732.jpg
285481,D:\amazon ml\Copy of train\train\285481.jpg
60786,D:\amazon ml\Copy of train\train\60786.jpg
271970,D:\amazon ml\Copy of train\train\271970.jpg
274027,D:\amazon ml\Copy of train\train\274027.jpg
96959,D:\amazon ml\Copy of train\train\96959.jpg
34088,D:\amazon ml\Copy of train\train\34088.jpg
39508,D:\amazon ml\Copy of train\train\39508.jpg
38558,D:\amazon ml\Copy of train\train\38558.jpg
57206,D:\amazon ml\Copy of train\train\57206.jpg
182227,D:\amazon ml\Copy of train\train\182227.jpg
217848,D:\amazon ml\Copy of train\train\217848.jpg
60492,D:\amazon ml\Copy of train\train\60492.jpg
252246,D:\amazon ml\Copy of train\train\252246.jpg
250513,D:\amazon ml\Copy of train\train\250513.jpg
24086,D:\amazon ml\Copy of train\train\24086.jpg
272321,D:\amazon ml\Copy of train\train\272321.jpg
54111,D:\amazon ml\Copy of train\train\54111.jpg
14176,D:\amazon ml\Copy of train\train\14176.jpg
26724,D:\amazon ml\Copy of train\train\26724.jpg
240392,D:\amazon ml\Copy of train\train\240392.jpg
97074,D:\amazon ml\Copy of train\train\97074.jpg
229286,D:\amazon ml\Copy of train\train\229286.jpg
5002,D:\amazon ml\Copy of train\train\5002.jpg
237864,D:\amazon ml\Copy of train\train\237864.jpg
41492,D:\amazon ml\Copy of train\train\41492.jpg
167138,D:\amazon ml\Copy of train\train\167138.jpg
294466,D:\amazon ml\Copy of train\train\294466.jpg
262993,D:\amazon ml\Copy of train\train\262993.jpg
217020,D:\amazon ml\Copy of train\train\217020.jpg
19098,D:\amazon ml\Copy of train\train\19098.jpg
176390,D:\amazon ml\Copy of train\train\176390.jpg
71785,D:\amazon ml\Copy of train\train\71785.jpg
235103,D:\amazon ml\Copy of train\train\235103.jpg
278040,D:\amazon ml\Copy of train\train\278040.jpg
86895,D:\amazon ml\Copy of train\train\86895.jpg
61487,D:\amazon ml\Copy of train\train\61487.jpg
288428,D:\amazon ml\Copy of train\train\288428.jpg
210330,D:\amazon ml\Copy of train\train\210330.jpg
86541,D:\amazon ml\Copy of train\train\86541.jpg
230005,D:\amazon ml\Copy of train\train\230005.jpg
37920,D:\amazon ml\Copy of train\train\37920.jpg
172064,D:\amazon ml\Copy of train\train\172064.jpg
224219,D:\amazon ml\Copy of train\train\224219.jpg
20779,D:\amazon ml\Copy of train\train\20779.jpg
197261,D:\amazon ml\Copy of train\train\197261.jpg
185302,D:\amazon ml\Copy of train\train\185302.jpg
41890,D:\amazon ml\Copy of train\train\41890.jpg
106050,D:\amazon ml\Copy of train\train\106050.jpg
81051,D:\amazon ml\Copy of train\train\81051.jpg
291064,D:\amazon ml\Copy of train\train\291064.jpg
183740,D:\amazon ml\Copy of train\train\183740.jpg
13988,D:\amazon ml\Copy of train\train\13988.jpg
299438,D:\amazon ml\Copy of train\train\299438.jpg
103871,D:\amazon ml\Copy of train\train\103871.jpg
124273,D:\amazon ml\Copy of train\train\124273.jpg
287269,D:\amazon ml\Copy of train\train\287269.jpg
257214,D:\amazon ml\Copy of train\train\257214.jpg
192079,D:\amazon ml\Copy of train\train\192079.jpg
94414,D:\amazon ml\Copy of train\train\94414.jpg
220222,D:\amazon ml\Copy of train\train\220222.jpg
252860,D:\amazon ml\Copy of train\train\252860.jpg
235058,D:\amazon ml\Copy of train\train\235058.jpg
50566,D:\amazon ml\Copy of train\train\50566.jpg
65103,D:\amazon ml\Copy of train\train\65103.jpg
99993,D:\amazon ml\Copy of train\train\99993.jpg
292742,D:\amazon ml\Copy of train\train\292742.jpg
3933,D:\amazon ml\Copy of train\train\3933.jpg
255477,D:\amazon ml\Copy of train\train\255477.jpg
240883,D:\amazon ml\Copy of train\train\240883.jpg
155404,D:\amazon ml\Copy of train\train\155404.jpg
94077,D:\amazon ml\Copy of train\train\94077.jpg
226144,D:\amazon ml\Copy of train\train\226144.jpg
271545,D:\amazon ml\Copy of train\train\271545.jpg
178450,D:\amazon ml\Copy of train\train\178450.jpg
153419,D:\amazon ml\Copy of train\train\153419.jpg
245669,D:\amazon ml\Copy of train\train\245669.jpg
161062,D:\amazon ml\Copy of train\train\161062.jpg
87785,D:\amazon ml\Copy of train\train\87785.jpg
58630,D:\amazon ml\Copy of train\train\58630.jpg
203661,D:\amazon ml\Copy of train\train\203661.jpg
120838,D:\amazon ml\Copy of train\train\120838.jpg
91764,D:\amazon ml\Copy of train\train\91764.jpg
159035,D:\amazon ml\Copy of train\train\159035.jpg
85167,D:\amazon ml\Copy of train\train\85167.jpg
162984,D:\amazon ml\Copy of train\train\162984.jpg
206166,D:\amazon ml\Copy of train\train\206166.jpg
165237,D:\amazon ml\Copy of train\train\165237.jpg
107432,D:\amazon ml\Copy of train\train\107432.jpg
127121,D:\amazon ml\Copy of train\train\127121.jpg
129570,D:\amazon ml\Copy of train\train\129570.jpg
232999,D:\amazon ml\Copy of train\train\232999.jpg
134959,D:\amazon ml\Copy of train\train\134959.jpg
267393,D:\amazon ml\Copy of train\train\267393.jpg
171846,D:\amazon ml\Copy of train\train\171846.jpg
24799,D:\amazon ml\Copy of train\train\24799.jpg
42185,D:\amazon ml\Copy of train\train\42185.jpg
132771,D:\amazon ml\Copy of train\train\132771.jpg
255252,D:\amazon ml\Copy of train\train\255252.jpg
22833,D:\amazon ml\Copy of train\train\22833.jpg
178466,D:\amazon ml\Copy of train\train\178466.jpg
157863,D:\amazon ml\Copy of train\train\157863.jpg
278093,D:\amazon ml\Copy of train\train\278093.jpg
143253,D:\amazon ml\Copy of train\train\143253.jpg
247942,D:\amazon ml\Copy of train\train\247942.jpg
224018,D:\amazon ml\Copy of train\train\224018.jpg
149313,D:\amazon ml\Copy of train\train\149313.jpg
248116,D:\amazon ml\Copy of train\train\248116.jpg
44098,D:\amazon ml\Copy of train\train\44098.jpg
100011,D:\amazon ml\Copy of train\train\100011.jpg
191079,D:\amazon ml\Copy of train\train\191079.jpg
153665,D:\amazon ml\Copy of train\train\153665.jpg
169054,D:\amazon ml\Copy of train\train\169054.jpg
291479,D:\amazon ml\Copy of train\train\291479.jpg
126974,D:\amazon ml\Copy of train\train\126974.jpg
145261,D:\amazon ml\Copy of train\train\145261.jpg
9419,D:\amazon ml\Copy of train\train\9419.jpg
44450,D:\amazon ml\Copy of train\train\44450.jpg
55692,D:\amazon ml\Copy of train\train\55692.jpg
237292,D:\amazon ml\Copy of train\train\237292.jpg
147190,D:\amazon ml\Copy of train\train\147190.jpg
252054,D:\amazon ml\Copy of train\train\252054.jpg
205627,D:\amazon ml\Copy of train\train\205627.jpg
254065,D:\amazon ml\Copy of train\train\254065.jpg
218831,D:\amazon ml\Copy of train\train\218831.jpg
140071,D:\amazon ml\Copy of train\train\140071.jpg
111207,D:\amazon ml\Copy of train\train\111207.jpg
43774,D:\amazon ml\Copy of train\train\43774.jpg
123697,D:\amazon ml\Copy of train\train\123697.jpg
56610,D:\amazon ml\Copy of train\train\56610.jpg
48689,D:\amazon ml\Copy of train\train\48689.jpg
269574,D:\amazon ml\Copy of train\train\269574.jpg
139638,D:\amazon ml\Copy of train\train\139638.jpg
59375,D:\amazon ml\Copy of train\train\59375.jpg
119832,D:\amazon ml\Copy of train\train\119832.jpg
224863,D:\amazon ml\Copy of train\train\224863.jpg
29922,D:\amazon ml\Copy of train\train\29922.jpg
213866,D:\amazon ml\Copy of train\train\213866.jpg
123247,D:\amazon ml\Copy of train\train\123247.jpg
146447,D:\amazon ml\Copy of train\train\146447.jpg
258528,D:\amazon ml\Copy of train\train\258528.jpg
63480,D:\amazon ml\Copy of train\train\63480.jpg
155684,D:\amazon ml\Copy of train\train\155684.jpg
149719,D:\amazon ml\Copy of train\train\149719.jpg
61806,D:\amazon ml\Copy of train\train\61806.jpg
77066,D:\amazon ml\Copy of train\train\77066.jpg
210077,D:\amazon ml\Copy of train\train\210077.jpg
147921,D:\amazon ml\Copy of train\train\147921.jpg
219101,D:\amazon ml\Copy of train\train\219101.jpg
209630,D:\amazon ml\Copy of train\train\209630.jpg
192231,D:\amazon ml\Copy of train\train\192231.jpg
146029,D:\amazon ml\Copy of train\train\146029.jpg
196290,D:\amazon ml\Copy of train\train\196290.jpg
162853,D:\amazon ml\Copy of train\train\162853.jpg
98261,D:\amazon ml\Copy of train\train\98261.jpg
35710,D:\amazon ml\Copy of train\train\35710.jpg
171945,D:\amazon ml\Copy of train\train\171945.jpg
42419,D:\amazon ml\Copy of train\train\42419.jpg
37327,D:\amazon ml\Copy of train\train\37327.jpg
185204,D:\amazon ml\Copy of train\train\185204.jpg
255121,D:\amazon ml\Copy of train\train\255121.jpg
137024,D:\amazon ml\Copy of train\train\137024.jpg
261628,D:\amazon ml\Copy of train\train\261628.jpg
72322,D:\amazon ml\Copy of train\train\72322.jpg
290267,D:\amazon ml\Copy of train\train\290267.jpg
197352,D:\amazon ml\Copy of train\train\197352.jpg
133275,D:\amazon ml\Copy of train\train\133275.jpg
267912,D:\amazon ml\Copy of train\train\267912.jpg
51634,D:\amazon ml\Copy of train\train\51634.jpg
11943,D:\amazon ml\Copy of train\train\11943.jpg
15579,D:\amazon ml\Copy of train\train\15579.jpg
220395,D:\amazon ml\Copy of train\train\220395.jpg
78584,D:\amazon ml\Copy of train\train\78584.jpg
82545,D:\amazon ml\Copy of train\train\82545.jpg
8215,D:\amazon ml\Copy of train\train\8215.jpg
93821,D:\amazon ml\Copy of train\train\93821.jpg
37841,D:\amazon ml\Copy of train\train\37841.jpg
73951,D:\amazon ml\Copy of train\train\73951.jpg
263900,D:\amazon ml\Copy of train\train\263900.jpg
